780.24660	0.00000	17.62000	17.63229	0.95716	1.25317	3.89278
780.24651	0.00000	17.62000	17.62802	0.95459	1.24030	3.72161
780.24658	0.00000	17.62000	17.62683	0.95201	1.24416	3.97515
780.24654	0.00000	17.62000	17.62725	0.95072	1.23515	3.86447
780.24655	0.00000	17.62000	17.62667	0.94944	1.23772	3.84774
780.24656	0.00000	17.62000	17.62856	0.94944	1.22485	3.85546
780.24654	0.00000	17.62000	17.62658	0.94815	1.22614	3.73963
780.24659	0.00000	17.62000	17.62780	0.94172	1.21971	3.59806
780.24653	0.00000	17.62000	17.62756	0.94172	1.20941	3.43590
780.24655	0.00000	17.62000	17.62664	0.93528	1.20812	3.34839
780.24578	0.00000	17.62050	17.61746	0.94429	1.04081	3.12574
780.24577	0.00000	17.62050	17.61248	0.94043	1.04725	-1.54861
780.24576	0.00000	17.62050	17.61425	0.95459	1.04339	-1.55504
780.24572	0.00000	17.62050	17.61315	0.95845	1.05754	-1.58336
780.24571	0.00000	17.62050	17.61276	0.95845	1.05883	-1.59494
780.24573	0.00000	17.62050	17.61254	0.96359	1.05883	-1.61811
780.24574	0.00000	17.62050	17.61260	0.97646	1.06141	-1.63612
780.24576	0.00000	17.62050	17.61221	0.96874	1.06655	-1.63741
780.24575	0.00000	17.62050	17.61221	0.97389	1.06913	-1.64771
780.24572	0.00000	17.62050	17.61254	0.97260	1.06913	-1.65414
780.24573	0.00000	17.62100	17.61840	0.95459	1.05111	-1.67216
780.24575	0.00000	17.62100	17.61718	0.94815	1.04854	-1.58979
780.24573	0.00000	17.62100	17.61355	0.95072	1.04854	-1.57435
780.24577	0.00000	17.62100	17.61379	0.95072	1.04854	-1.57435
780.24577	0.00000	17.62100	17.61309	0.94944	1.04854	-1.57692
780.24578	0.00000	17.62100	17.61358	0.94944	1.05240	-1.59494
780.24577	0.00000	17.62100	17.61608	0.94944	1.04982	-1.57950
780.24574	0.00000	17.62100	17.61511	0.94429	1.04467	-1.56663
780.24572	0.00000	17.62100	17.61575	0.94172	1.04081	-1.57435
780.24576	0.00000	17.62100	17.61404	0.93657	1.04081	-1.56277
780.24579	0.00000	17.62150	17.61621	0.92370	1.02794	-1.54217
780.24580	0.00000	17.62150	17.61505	0.92112	1.02280	-1.44951
780.24578	0.00000	17.62150	17.61688	0.92112	1.02408	-1.44050
780.24576	0.00000	17.62150	17.61746	0.91855	1.02151	-1.42248
780.24577	0.00000	17.62150	17.61675	0.92241	1.02280	-1.42377
780.24578	0.00000	17.62150	17.61895	0.91855	1.02022	-1.42248
780.24581	0.00000	17.62150	17.61865	0.91340	1.01765	-1.41348
780.24579	0.00000	17.62150	17.61349	0.91469	1.01765	-1.40447
780.24578	0.00000	17.62150	17.61675	0.91855	1.02151	-1.40447
780.24575	0.00000	17.62150	17.61840	0.91855	1.02408	-1.39160
780.24580	0.00000	17.62200	17.61556	0.90182	1.00735	-1.37100
780.24581	0.00000	17.62200	17.61740	0.89667	0.99963	-1.29121
780.24583	0.00000	17.62200	17.61392	0.89796	1.00092	-1.28349
780.24583	0.00000	17.62200	17.61941	0.94429	1.00349	-1.27834
780.24581	0.00000	17.62200	17.61865	0.88380	1.00092	-1.21399
780.24579	0.00000	17.62200	17.61813	0.88509	0.99577	-1.23330
780.24579	0.00000	17.62200	17.61813	0.88638	0.99191	-1.24102
780.24580	0.00000	17.62200	17.61904	0.88509	0.99448	-1.24359
780.24581	0.00000	17.62200	17.61941	0.88509	0.99320	-1.21785
780.24583	0.00000	17.62200	17.61846	0.88509	0.99062	-1.22944
780.24582	0.00000	17.62250	17.61566	0.87093	0.97904	-1.22815
780.24580	0.00000	17.62250	17.61932	0.87093	0.97904	-1.15608
780.24581	0.00000	17.62250	17.61764	0.86578	0.97389	-1.14063
780.24585	0.00000	17.62250	17.61953	0.86707	0.97646	-1.14964
